 2005al                 207.50137500 -30.57616667    -14.8      7.5  NGC5304                        207.50633333 -30.57852778
 2005am                 139.05320833 -16.30450000     17.6     31.0  NGC2811                        139.04641667 -16.31269444
 2005an                 187.11395833 -24.63400000      0.2     10.3  ESO506-011                     187.11408333 -24.63683333
 2005ao                 266.20683333  61.90780556      5.3    -10.9  NGC6462                        266.20400000  61.91050000
 2005ap                 195.31183333  27.72538889     -3.5      3.4  Anon.                          195.31250000  27.72500000
 2005aq                  67.91175000  -4.58522222      1.7     10.8  NGC1599                         67.91154167  -4.58833333
 2005ar                 168.82929167  -3.77180556      4.6      5.6  PGC034318                      168.82854167  -3.77327778
 2005as                 162.01466667 -20.84902778     -0.0      0.8  NGC3450                        162.01450000 -20.84900000
 2005at                 287.47341667 -63.82336111     46.0    117.0  NGC6744                        287.44112500 -63.85783333
 2005au                 199.05175000  30.94458333      1.0    -21.0  NGC5056                        199.05087500  30.95100000
 2005av                 311.15658333 -68.75294444     22.0    -18.0  NGC6943                        311.13729167 -68.74733333
 2005aw                 288.82266667 -54.14025000     13.0    -30.0  IC4837A                        288.81533333 -54.13252778
 2005ax                  75.65879167  86.22283333      2.0      2.0  NGC1544                         75.65029167  86.22225000
 2005ay                 178.20029167  44.10511111    -15.0    -56.0  NGC3938                        178.20520833  44.12152778
 2005az                 196.44570833  27.73566667     -8.0      5.5  NGC4961                        196.44833333  27.73419444
 2005ba                 174.42741667  22.01080556    -14.6      4.0  NGC3746                        174.43195833  22.00986111
 2005bb                 194.29945833  -1.70483333     -4.1      6.9  UGC08067                       194.29962500  -1.70700000
 2005bc                 219.31270833  38.45641667      4.6      7.5  NGC5698                        219.31133333  38.45433333
 2005bd                  93.01458333  51.86758333     -0.9     12.0  MCG+09-11-002                   93.01470833  51.86416667
 2005be                 224.88633333  16.66988889     -5.0      5.0  PGC214352                      224.88829167  16.66872222
 2005bf                 155.98862500  -3.19127778     11.7    -32.6  MCG+00-27-005                  155.98550000  -3.18202778
 2005bg                 184.32158333  16.37155556      0.4      0.6  MCG+03-31-093                  184.32208333  16.37155556
 2005bh                 172.43333333  22.12752778    -16.7      3.7  UGC06495                       172.43841667  22.12672222
 2005bi                 246.83862500  39.11200000    -10.0      8.0  MCG+07-34-036                  246.84233333  39.10972222
 2005bj                 252.43641667  17.86352778     12.0     -3.5  MCG+03-43-005                  252.43279167  17.86472222
 2005bk                 240.57100000  42.91536111      4.5     -5.6  MCG+07-33-027                  240.56862500  42.91683333
 2005bl                 181.05108333  20.40688889     13.2    -11.4  NGC4059                        181.04779167  20.41052778
 2005bm                 230.18791667  36.81180556  -9999.9  -9999.9  PGC2086009                     230.20200000  36.73758333
 2005bn                 180.84962500  35.32583333  -9999.9  -9999.9  PGC2062814                     180.84975000  35.32602778
 2005bo                 192.42095833 -11.09647222     -7.6    -12.7  NGC4708                        192.42295833 -11.09308333
 2005bp                 257.43008333  36.41891667      7.6     13.7  UGC10732                       257.42741667  36.41480556
 2005bq                 211.40437500 -39.20122222      6.0      7.0  IC4367                         211.40254167 -39.20338889
 2005br                 317.30454167 -63.28488889    -14.0     15.0  IC5084                         317.31212500 -63.28994444
 2005bs                 302.55879167 -56.64544444     -4.0    -15.0  Anon.                          302.56000000 -56.64166667
 2005bt                 196.80445833  58.13566667     -4.4      2.2  UGC08205                       196.80654167  58.13516667
 2005bu                 110.57587500  22.04422222      7.3     -3.8  PGC020840                      110.57395833  22.04530556
 2005bv                 216.03100000  26.29730556     11.0     -9.0  PGC1770866                     216.02808333  26.29975000
 2005bw                 203.37387500  33.04105556      8.7     -4.8  UGC08539                       203.37095833  33.04236111
 2005bx                 207.60395833  68.55538889     -1.5      2.4  MCG+12-13-019                  207.60529167  68.55488889
 2005by                 206.44545833  22.09633333     18.4     27.2  UGC08701                       206.44000000  22.08816667
 2005bz                 273.25720833  29.69763889      1.0      4.4  UGC11162                       273.25725000  29.69586111
 2005ca                 203.16079167  11.80922222  -9999.9  -9999.9  PGC1399250                     203.14562500  11.82069444
 2005cb                 287.84145833 -57.04094444    -16.0     19.0  NGC6753                        287.84729167 -57.04880556
 2005cc                 209.27020833  41.84494444     -1.2     -5.0  NGC5383                        209.27104167  41.84613889
 2005cd                 162.74000000  -2.14672222    -12.9     12.8  IC0651                         162.74358333  -2.15025000
 2005ce                 339.13733333  25.75972222      0.9    -12.2  IC5233                         339.13729167  25.76313889
 2005cf                 230.38420833  -7.41319444    -15.7    123.0  MCG-01-39-003                  230.38925000  -7.44761111
 2005cg                 317.71008333   0.20205556     -0.4      0.7  Anon.                          317.71000000   0.20166667
 2005ch                 215.52820833   1.99325000      3.1      0.9  Anon.                          215.52750000   1.99333333
 2005ci                 218.68700000  48.67216667     -0.6      6.1  NGC5682                        218.68766667  48.67008333
 2005cj                  28.68308333 -62.10888889     26.0    -14.0  ESO114-014                      28.66862500 -62.10483333
 2005ck                 195.57800000  28.34597222  -9999.9  -9999.9  Anon.                          195.57750000  28.34666667
 2005cl                 315.50979167  -6.29325000    -18.0     13.3  MCG-01-53-020                  315.51516667  -6.29694444
 2005cm                 328.82383333 -65.51341667    -16.0    -13.0  IC5142                         328.83562500 -65.50997222
 2005cn                 199.50191667 -26.80919444    -62.0    103.0  NGC5061                        199.52012500 -26.83622222
 2005co                 352.72325000  -2.93844444      1.1    -16.0  IC1496                         352.72329167  -2.93438889
 2005cp                 359.87866667  18.20266667      5.8     -2.2  UGC12886                       359.87787500  18.20341667
 2005cq                 148.00200000 -20.72402778  -9999.9  -9999.9  Anon.                          148.00250000 -20.72333333
 2005cr                 185.57170833  12.39702778      3.0      1.0  PGC165106                      185.57108333  12.39675000
 2005cs                 202.47020833  47.17675000    -15.0    -78.0  NGC5194                        202.46962500  47.19516667
 2005ct                   9.91875000 -14.23794444     -3.0     -2.3  NGC0207                          9.91979167 -14.23752778
 2005cu                 287.85212500 -50.64133333    -12.0      3.0  NGC6754                        287.85762500 -50.64227778
 2005cv                  28.42733333  29.93452778      4.1      4.6  UGC01359                        28.42608333  29.93366667
 2005cw                 334.16725000 -21.48580556     -5.6    -20.5  IC1439                         334.16750000 -21.48597222
 2005cx                  29.72829167  36.67633333     -0.0      4.0  IC0178                          29.72845833  36.67486111
 2005cy                 276.70462500  51.14177778     -7.0      9.8  UGC11241                       276.70795833  51.13919444
 2005cz                 189.36662500  74.19016667     12.0     -6.0  NGC4589                        189.35454167  74.19205556
 2005da                 279.44537500  17.54313889   -108.4     34.8  UGC11301                       279.47729167  17.53391667
 2005db                  10.36162500  25.49766667    -16.0     -2.0  NGC0214                         10.36691667  25.49925000
 2005dc                 325.59441667 -44.78922222    -41.0      9.6  NGC7107                        325.61033333 -44.79186111
 2005dd                  38.65237500   1.34811111     10.7      1.6  UGC02062                        38.64945833   1.34766667
 2005de                 270.59733333  26.05216667    -17.3     33.1  UGC11097                       270.60220833  26.04422222
 2005df                  64.40770833 -62.76930556     15.0     40.0  NGC1559                         64.39904167 -62.78366667
 2005dg                  61.94270833 -29.85780556      7.0      6.0  ESO420-003                      61.94016667 -29.85747222
